1, 1, 51 
1, 2, 45 
1, 3, 54 
1, 4, 73 
1, 5, 164 
1, 6, 109 
1, 7, 92 
1, 8, 115 
1, 9, 116 
1, 10, 158 
1, 11, 205 
1, 12, 237 
1, 13, 218 
1, 14, 204 
1, 15, 270 
1, 16, 250 
2, 1, 45 
2, 2, 45 
2, 3, 44 
2, 4, 90 
2, 5, 84 
2, 6, 79 
2, 7, 92 
2, 8, 114 
2, 9, 164 
2, 10, 177 
2, 11, 218 
2, 12, 169 
2, 13, 271 
2, 14, 224 
2, 15, 296 
2, 16, 273 
4, 1, 32 
4, 2, 50 
4, 3, 56 
4, 4, 64 
4, 5, 75 
4, 6, 107 
4, 7, 114 
4, 8, 106 
4, 9, 148 
4, 10, 176 
4, 11, 140 
4, 12, 219 
4, 13, 296 
4, 14, 218 
4, 15, 275 
4, 16, 216 
8, 1, 30 
8, 2, 48 
8, 3, 42 
8, 4, 71 
8, 5, 93 
8, 6, 116 
8, 7, 92 
8, 8, 104 
8, 9, 116 
8, 10, 136 
8, 11, 202 
8, 12, 165 
8, 13, 201 
8, 14, 255 
8, 15, 301 
8, 16, 306 
16, 1, 30 
16, 2, 47 
16, 3, 52 
16, 4, 59 
16, 5, 97 
16, 6, 108 
16, 7, 113 
16, 8, 130 
16, 9, 162 
16, 10, 185 
16, 11, 163 
16, 12, 233 
16, 13, 184 
16, 14, 212 
16, 15, 235 
16, 16, 298 
32, 1, 30 
32, 2, 53 
32, 3, 77 
32, 4, 86 
32, 5, 76 
32, 6, 101 
32, 7, 126 
32, 8, 122 
32, 9, 138 
32, 10, 145 
32, 11, 163 
32, 12, 159 
32, 13, 182 
32, 14, 256 
32, 15, 251 
32, 16, 293 
64, 1, 44 
64, 2, 57 
64, 3, 49 
64, 4, 79 
64, 5, 77 
64, 6, 87 
64, 7, 105 
64, 8, 163 
64, 9, 138 
64, 10, 171 
64, 11, 151 
64, 12, 234 
64, 13, 197 
64, 14, 242 
64, 15, 243 
64, 16, 304 
128, 1, 48 
128, 2, 48 
128, 3, 62 
128, 4, 77 
128, 5, 79 
128, 6, 90 
128, 7, 94 
128, 8, 154 
128, 9, 210 
128, 10, 139 
128, 11, 151 
128, 12, 154 
128, 13, 174 
128, 14, 248 
128, 15, 249 
128, 16, 443 
256, 1, 32 
256, 2, 48 
256, 3, 111 
256, 4, 54 
256, 5, 88 
256, 6, 80 
256, 7, 127 
256, 8, 135 
256, 9, 115 
256, 10, 128 
256, 11, 144 
256, 12, 206 
256, 13, 229 
256, 14, 209 
256, 15, 221 
256, 16, 348 
512, 1, 46 
512, 2, 50 
512, 3, 53 
512, 4, 74 
512, 5, 91 
512, 6, 103 
512, 7, 100 
512, 8, 114 
512, 9, 148 
512, 10, 172 
512, 11, 170 
512, 12, 168 
512, 13, 285 
512, 14, 239 
512, 15, 207 
512, 16, 280 
1024, 1, 49 
1024, 2, 44 
1024, 3, 60 
1024, 4, 56 
1024, 5, 177 
1024, 6, 111 
1024, 7, 105 
1024, 8, 140 
1024, 9, 137 
1024, 10, 171 
1024, 11, 187 
1024, 12, 189 
1024, 13, 283 
1024, 14, 280 
1024, 15, 299 
1024, 16, 316 
2048, 1, 37 
2048, 2, 47 
2048, 3, 62 
2048, 4, 57 
2048, 5, 107 
2048, 6, 111 
2048, 7, 111 
2048, 8, 162 
2048, 9, 163 
2048, 10, 174 
2048, 11, 187 
2048, 12, 169 
2048, 13, 184 
2048, 14, 240 
2048, 15, 306 
2048, 16, 343 
4096, 1, 41 
4096, 2, 42 
4096, 3, 63 
4096, 4, 84 
4096, 5, 94 
4096, 6, 112 
4096, 7, 100 
4096, 8, 127 
4096, 9, 122 
4096, 10, 135 
4096, 11, 147 
4096, 12, 250 
4096, 13, 257 
4096, 14, 213 
4096, 15, 211 
4096, 16, 281 
8192, 1, 49 
8192, 2, 57 
8192, 3, 76 
8192, 4, 147 
8192, 5, 244 
8192, 6, 84 
8192, 7, 101 
8192, 8, 128 
8192, 9, 191 
8192, 10, 135 
8192, 11, 207 
8192, 12, 226 
8192, 13, 214 
8192, 14, 235 
8192, 15, 255 
8192, 16, 235 
16384, 1, 96 
16384, 2, 74 
16384, 3, 67 
16384, 4, 75 
16384, 5, 83 
16384, 6, 78 
16384, 7, 132 
16384, 8, 130 
16384, 9, 109 
16384, 10, 133 
16384, 11, 169 
16384, 12, 200 
16384, 13, 295 
16384, 14, 258 
16384, 15, 260 
16384, 16, 345 
32768, 1, 144 
32768, 2, 110 
32768, 3, 173 
32768, 4, 102 
32768, 5, 87 
32768, 6, 132 
32768, 7, 114 
32768, 8, 132 
32768, 9, 167 
32768, 10, 182 
32768, 11, 171 
32768, 12, 179 
32768, 13, 273 
32768, 14, 216 
32768, 15, 283 
32768, 16, 333 
