1, 1, 122 
1, 2, 283 
1, 3, 153 
1, 4, 68 
1, 5, 84 
1, 6, 118 
1, 7, 111 
1, 8, 115 
1, 9, 122 
1, 10, 148 
1, 11, 207 
1, 12, 186 
1, 13, 185 
1, 14, 247 
1, 15, 248 
1, 16, 304 
2, 1, 41 
2, 2, 193 
2, 3, 82 
2, 4, 63 
2, 5, 72 
2, 6, 105 
2, 7, 107 
2, 8, 213 
2, 9, 184 
2, 10, 147 
2, 11, 154 
2, 12, 203 
2, 13, 255 
2, 14, 259 
2, 15, 293 
2, 16, 575 
4, 1, 28 
4, 2, 150 
4, 3, 69 
4, 4, 74 
4, 5, 81 
4, 6, 107 
4, 7, 101 
4, 8, 113 
4, 9, 154 
4, 10, 176 
4, 11, 305 
4, 12, 211 
4, 13, 297 
4, 14, 195 
4, 15, 288 
4, 16, 257 
8, 1, 27 
8, 2, 101 
8, 3, 69 
8, 4, 52 
8, 5, 90 
8, 6, 113 
8, 7, 111 
8, 8, 138 
8, 9, 149 
8, 10, 176 
8, 11, 158 
8, 12, 194 
8, 13, 267 
8, 14, 264 
8, 15, 229 
8, 16, 220 
16, 1, 42 
16, 2, 199 
16, 3, 43 
16, 4, 70 
16, 5, 88 
16, 6, 298 
16, 7, 92 
16, 8, 135 
16, 9, 125 
16, 10, 194 
16, 11, 189 
16, 12, 246 
16, 13, 241 
16, 14, 201 
16, 15, 264 
16, 16, 294 
32, 1, 43 
32, 2, 46 
32, 3, 56 
32, 4, 68 
32, 5, 89 
32, 6, 105 
32, 7, 123 
32, 8, 150 
32, 9, 812 
32, 10, 169 
32, 11, 244 
32, 12, 492 
32, 13, 228 
32, 14, 280 
32, 15, 287 
32, 16, 270 
64, 1, 39 
64, 2, 126 
64, 3, 55 
64, 4, 68 
64, 5, 86 
64, 6, 118 
64, 7, 122 
64, 8, 140 
64, 9, 137 
64, 10, 146 
64, 11, 176 
64, 12, 168 
64, 13, 180 
64, 14, 221 
64, 15, 257 
64, 16, 350 
128, 1, 31 
128, 2, 46 
128, 3, 142 
128, 4, 58 
128, 5, 232 
128, 6, 218 
128, 7, 184 
128, 8, 250 
128, 9, 168 
128, 10, 119 
128, 11, 154 
128, 12, 186 
128, 13, 247 
128, 14, 282 
128, 15, 256 
128, 16, 269 
256, 1, 46 
256, 2, 35 
256, 3, 61 
256, 4, 68 
256, 5, 67 
256, 6, 86 
256, 7, 116 
256, 8, 106 
256, 9, 171 
256, 10, 437 
256, 11, 228 
256, 12, 243 
256, 13, 187 
256, 14, 217 
256, 15, 258 
256, 16, 407 
512, 1, 26 
512, 2, 171 
512, 3, 77 
512, 4, 73 
512, 5, 330 
512, 6, 197 
512, 7, 96 
512, 8, 222 
512, 9, 185 
512, 10, 249 
512, 11, 267 
512, 12, 269 
512, 13, 458 
512, 14, 314 
512, 15, 370 
512, 16, 361 
1024, 1, 36 
1024, 2, 39 
1024, 3, 222 
1024, 4, 329 
1024, 5, 410 
1024, 6, 131 
1024, 7, 109 
1024, 8, 191 
1024, 9, 160 
1024, 10, 255 
1024, 11, 644 
1024, 12, 449 
1024, 13, 359 
1024, 14, 289 
1024, 15, 285 
1024, 16, 235 
2048, 1, 45 
2048, 2, 175 
2048, 3, 101 
2048, 4, 55 
2048, 5, 106 
2048, 6, 102 
2048, 7, 150 
2048, 8, 184 
2048, 9, 288 
2048, 10, 187 
2048, 11, 205 
2048, 12, 232 
2048, 13, 235 
2048, 14, 287 
2048, 15, 242 
2048, 16, 329 
4096, 1, 52 
4096, 2, 52 
4096, 3, 75 
4096, 4, 75 
4096, 5, 69 
4096, 6, 78 
4096, 7, 145 
4096, 8, 145 
4096, 9, 168 
4096, 10, 173 
4096, 11, 193 
4096, 12, 214 
4096, 13, 206 
4096, 14, 193 
4096, 15, 255 
4096, 16, 414 
8192, 1, 62 
8192, 2, 71 
8192, 3, 205 
8192, 4, 61 
8192, 5, 323 
8192, 6, 120 
8192, 7, 132 
8192, 8, 132 
8192, 9, 122 
8192, 10, 285 
8192, 11, 233 
8192, 12, 265 
8192, 13, 445 
8192, 14, 419 
8192, 15, 254 
8192, 16, 656 
16384, 1, 92 
16384, 2, 85 
16384, 3, 73 
16384, 4, 79 
16384, 5, 968 
16384, 6, 100 
16384, 7, 103 
16384, 8, 585 
16384, 9, 143 
16384, 10, 158 
16384, 11, 395 
16384, 12, 319 
16384, 13, 379 
16384, 14, 304 
16384, 15, 351 
16384, 16, 490 
32768, 1, 119 
32768, 2, 100 
32768, 3, 103 
32768, 4, 84 
32768, 5, 127 
32768, 6, 133 
32768, 7, 132 
32768, 8, 300 
32768, 9, 145 
32768, 10, 138 
32768, 11, 322 
32768, 12, 181 
32768, 13, 339 
32768, 14, 339 
32768, 15, 271 
32768, 16, 463 
65536, 1, 167 
65536, 2, 235 
65536, 3, 127 
65536, 4, 128 
65536, 5, 150 
65536, 6, 151 
65536, 7, 165 
65536, 8, 517 
65536, 9, 157 
65536, 10, 204 
65536, 11, 238 
65536, 12, 303 
65536, 13, 240 
65536, 14, 310 
65536, 15, 264 
65536, 16, 307 
131072, 1, 304 
131072, 2, 329 
131072, 3, 190 
131072, 4, 278 
131072, 5, 164 
131072, 6, 220 
131072, 7, 193 
131072, 8, 191 
131072, 9, 226 
131072, 10, 239 
131072, 11, 214 
131072, 12, 229 
131072, 13, 280 
131072, 14, 280 
131072, 15, 331 
131072, 16, 373 
262144, 1, 616 
262144, 2, 338 
262144, 3, 282 
262144, 4, 325 
262144, 5, 373 
262144, 6, 263 
262144, 7, 254 
262144, 8, 257 
262144, 9, 248 
262144, 10, 274 
262144, 11, 319 
262144, 12, 302 
262144, 13, 642 
