4096, 13, 589 
4096, 14, 572 
4096, 15, 966 
4096, 16, 1119 
8192, 1, 139 
8192, 2, 228 
8192, 3, 175 
8192, 4, 236 
8192, 5, 447 
8192, 6, 325 
8192, 7, 412 
8192, 8, 394 
8192, 9, 483 
8192, 10, 619 
8192, 11, 1130 
8192, 12, 758 
8192, 13, 1056 
8192, 14, 830 
8192, 15, 1230 
8192, 16, 657 
16384, 1, 240 
16384, 2, 244 
16384, 3, 301 
16384, 4, 302 
16384, 5, 806 
16384, 6, 321 
16384, 7, 331 
16384, 8, 686 
16384, 9, 409 
16384, 10, 612 
16384, 11, 594 
16384, 12, 658 
16384, 13, 661 
16384, 14, 1226 
16384, 15, 730 
16384, 16, 743 
32768, 1, 277 
32768, 2, 273 
32768, 3, 259 
32768, 4, 336 
32768, 5, 356 
32768, 6, 490 
32768, 7, 406 
32768, 8, 542 
32768, 9, 449 
32768, 10, 835 
32768, 11, 718 
32768, 12, 665 
32768, 13, 644 
32768, 14, 871 
32768, 15, 675 
32768, 16, 821 
65536, 1, 460 
65536, 2, 311 
65536, 3, 364 
65536, 4, 401 
65536, 5, 409 
65536, 6, 460 
65536, 7, 401 
65536, 8, 490 
65536, 9, 547 
65536, 10, 680 
65536, 11, 514 
65536, 12, 625 
65536, 13, 581 
65536, 14, 752 
65536, 15, 681 
65536, 16, 865 
131072, 1, 801 
131072, 2, 470 
131072, 3, 467 
131072, 4, 507 
131072, 5, 498 
131072, 6, 544 
131072, 7, 511 
131072, 8, 532 
131072, 9, 599 
131072, 10, 590 
131072, 11, 636 
131072, 12, 650 
131072, 13, 692 
131072, 14, 662 
131072, 15, 846 
131072, 16, 829 
262144, 1, 1426 
262144, 2, 860 
262144, 3, 693 
262144, 4, 685 
262144, 5, 649 
262144, 6, 629 
262144, 7, 641 
262144, 8, 678 
262144, 9, 600 
262144, 10, 743 
262144, 11, 674 
262144, 12, 787 
262144, 13, 797 
262144, 14, 857 
262144, 15, 778 
262144, 16, 945 
524288, 1, 2825 
524288, 2, 1469 
524288, 3, 1042 
524288, 4, 1102 
524288, 5, 1125 
524288, 6, 994 
524288, 7, 961 
524288, 8, 969 
524288, 9, 940 
524288, 10, 926 
524288, 11, 989 
524288, 12, 948 
524288, 13, 973 
524288, 14, 1004 
524288, 15, 1131 
524288, 16, 1254 
1048576, 1, 5152 
1048576, 2, 2880 
1048576, 3, 2104 
1048576, 4, 2030 
1048576, 5, 1792 
1048576, 6, 1642 
1048576, 7, 1608 
1048576, 8, 1534 
1048576, 9, 1491 
1048576, 10, 1421 
1048576, 11, 1506 
1048576, 12, 1435 
1048576, 13, 1540 
1048576, 14, 1386 
1048576, 15, 1611 
1048576, 16, 1511 
2097152, 1, 9320 
2097152, 2, 5344 
2097152, 3, 4106 
2097152, 4, 3486 
2097152, 5, 3083 
2097152, 6, 3025 
2097152, 7, 2744 
2097152, 8, 2704 
2097152, 9, 2367 
2097152, 10, 2444 
2097152, 11, 2453 
2097152, 12, 2326 
2097152, 13, 2387 
2097152, 14, 2480 
2097152, 15, 2473 
2097152, 16, 2563 
4194304, 1, 17862 
4194304, 2, 9539 
4194304, 3, 7536 
4194304, 4, 6069 
4194304, 5, 5992 
4194304, 6, 5457 
4194304, 7, 5146 
4194304, 8, 4781 
4194304, 9, 4296 
4194304, 10, 4429 
4194304, 11, 4191 
4194304, 12, 4120 
4194304, 13, 4232 
4194304, 14, 4226 
4194304, 15, 4123 
4194304, 16, 4307 
8388608, 1, 25551 
8388608, 2, 17110 
8388608, 3, 14092 
8388608, 4, 10805 
8388608, 5, 9496 
8388608, 6, 10068 
8388608, 7, 8576 
8388608, 8, 9273 
8388608, 9, 7907 
8388608, 10, 8400 
8388608, 11, 7851 
8388608, 12, 7575 
8388608, 13, 7266 
8388608, 14, 7123 
8388608, 15, 6931 
8388608, 16, 7184 
16777216, 1, 49597 
16777216, 2, 27846 
16777216, 3, 21108 
16777216, 4, 19681 
16777216, 5, 17552 
16777216, 6, 15720 
16777216, 7, 14862 
16777216, 8, 15027 
16777216, 9, 15459 
16777216, 10, 15352 
16777216, 11, 14001 
16777216, 12, 14658 
16777216, 13, 13827 
16777216, 14, 13191 
16777216, 15, 12481 
16777216, 16, 12290 
33554432, 1, 92501 
33554432, 2, 51776 
33554432, 3, 38527 
33554432, 4, 31999 
33554432, 5, 27030 
33554432, 6, 25696 
33554432, 7, 24058 
33554432, 8, 24246 
33554432, 9, 26717 
33554432, 10, 26284 
33554432, 11, 25799 
33554432, 12, 25271 
33554432, 13, 23629 
33554432, 14, 22447 
33554432, 15, 21710 
33554432, 16, 22157 
67108864, 1, 176110 
67108864, 2, 93422 
67108864, 3, 70220 
67108864, 4, 59161 
67108864, 5, 51616 
67108864, 6, 43988 
67108864, 7, 43401 
67108864, 8, 42297 
67108864, 9, 45059 
67108864, 10, 44210 
67108864, 11, 45443 
67108864, 12, 43417 
67108864, 13, 40519 
67108864, 14, 40488 
67108864, 15, 40509 
67108864, 16, 43149 
