4194304, 12, 2278 
4194304, 13, 2268 
4194304, 14, 2285 
4194304, 15, 2219 
4194304, 16, 2448 
8388608, 1, 14190 
8388608, 2, 8540 
8388608, 3, 6264 
8388608, 4, 5626 
8388608, 5, 5318 
8388608, 6, 5205 
8388608, 7, 4130 
8388608, 8, 4382 
8388608, 9, 4068 
8388608, 10, 4078 
8388608, 11, 3979 
8388608, 12, 3828 
8388608, 13, 4114 
8388608, 14, 3963 
8388608, 15, 4352 
8388608, 16, 3976 
16777216, 1, 23792 
16777216, 2, 14843 
16777216, 3, 11993 
16777216, 4, 10644 
16777216, 5, 9617 
16777216, 6, 9375 
16777216, 7, 8160 
16777216, 8, 7933 
16777216, 9, 7619 
16777216, 10, 7506 
16777216, 11, 7369 
16777216, 12, 7018 
16777216, 13, 6819 
16777216, 14, 6597 
16777216, 15, 6654 
16777216, 16, 7256 
33554432, 1, 49935 
33554432, 2, 27385 
33554432, 3, 21024 
33554432, 4, 18402 
33554432, 5, 16623 
33554432, 6, 13894 
33554432, 7, 13600 
33554432, 8, 14450 
33554432, 9, 14148 
33554432, 10, 14372 
33554432, 11, 13584 
33554432, 12, 13522 
33554432, 13, 12864 
33554432, 14, 12130 
33554432, 15, 12062 
33554432, 16, 11936 
67108864, 1, 102929 
67108864, 2, 52798 
67108864, 3, 44891 
67108864, 4, 31070 
67108864, 5, 28069 
67108864, 6, 25630 
67108864, 7, 22042 
67108864, 8, 23534 
67108864, 9, 25630 
67108864, 10, 25871 
67108864, 11, 24400 
67108864, 12, 23588 
67108864, 13, 23060 
67108864, 14, 21741 
67108864, 15, 21527 
67108864, 16, 21843 
